Voyage_ID,Carrier,Vessel_Name,Vessel_Type,Origin_Port,Destination_Port,Distance_NM,Scheduled_Transit_Days,Departure_Delay_Hours,Average_Speed_Knots,Vessel_Age,Cargo_Load_Percentage,Port_Congestion_Index,Weather_Severity,Fuel_Price_USD,Historical_Route_Delay,Season,Customs_Clearance_Risk,Actual_Delay_Hours,Late_Arrival
V06946,Yang Ming,Amy Voyager,Container,Los Angeles,Mumbai,9419,30.8,5.6,23.5,30,71.0,68.3,9.9,552.91,7.8,Summer,High,28.9,1
V06947,Evergreen,Kristina Voyager,Oil Tanker,Colombo,Antwerp,8434,24.6,1.7,13.1,10,61.4,5.0,2.8,673.74,6.8,Summer,High,10.2,0
V06948,CMA CGM,Denise Voyager,LNG Carrier,Shanghai,Antwerp,4842,15.3,10.7,18.4,16,85.2,62.0,3.1,830.74,8.6,Winter,Medium,24.6,1
V06949,Evergreen,Heidi Voyager,LNG Carrier,Busan,Mumbai,4517,14.9,14.0,16.2,18,48.6,68.9,9.2,694.07,12.8,Winter,High,39.6,1
V06950,Yang Ming,Pam Voyager,Container,Hamburg,Antwerp,2990,8.7,1.0,20.2,12,75.0,28.5,0.8,715.08,1.1,Summer,Low,6.5,0
V06951,Evergreen,Kimberly Voyager,Bulk Carrier,Hamburg,Singapore,9919,27.2,0.0,20.2,23,64.9,72.0,9.4,627.47,6.3,Spring,Low,29.9,1
V06952,Maersk,Richard Voyager,LNG Carrier,Los Angeles,Mumbai,7767,19.4,13.1,15.3,7,56.4,44.3,6.9,465.79,6.5,Spring,High,25.3,1
V06953,CMA CGM,James Voyager,Container,Colombo,Busan,9813,38.2,7.6,14.1,3,80.9,82.7,5.1,483.24,1.6,Autumn,Medium,23.0,1
V06954,COSCO,Kevin Voyager,Bulk Carrier,Dubai,Mumbai,611,1.7,6.0,17.6,20,46.3,89.5,5.4,613.68,7.8,Winter,Low,27.5,1
V06955,COSCO,Benjamin Voyager,Oil Tanker,Dubai,Antwerp,9456,23.1,1.8,13.6,13,45.1,91.9,9.2,804.47,3.6,Summer,High,29.0,1
V06956,Evergreen,Matthew Voyager,Bulk Carrier,Hamburg,Rotterdam,9223,23.2,0.0,22.1,24,42.0,24.6,0.6,461.94,10.1,Winter,High,9.4,0
V06957,Evergreen,Jessica Voyager,Bulk Carrier,Antwerp,Shanghai,3169,9.2,10.0,19.1,2,83.8,43.7,3.9,772.82,6.4,Autumn,Low,17.4,1
V06958,ONE,Jody Voyager,Bulk Carrier,Los Angeles,Rotterdam,9050,28.4,9.7,17.8,22,85.6,12.9,3.8,759.87,11.8,Winter,High,19.0,1
V06959,Yang Ming,David Voyager,LNG Carrier,Antwerp,Los Angeles,2696,9.3,14.7,17.1,8,46.2,36.0,5.1,630.01,7.8,Spring,High,23.1,1
V06960,Evergreen,Victoria Voyager,Oil Tanker,Shanghai,Mumbai,10405,26.5,4.0,19.7,25,94.6,84.0,0.7,644.01,0.0,Summer,High,15.0,1
V06961,Yang Ming,Justin Voyager,Container,Mumbai,Colombo,10240,34.0,5.5,22.7,6,53.0,93.3,9.7,476.69,11.1,Winter,Medium,37.7,1
V06962,Maersk,Christopher Voyager,LNG Carrier,Los Angeles,Shanghai,11788,30.7,4.0,20.7,15,61.0,96.6,4.2,660.43,0.0,Spring,High,21.6,1
V06963,CMA CGM,Andrea Voyager,LNG Carrier,Antwerp,Singapore,7623,20.7,6.8,18.7,15,92.3,21.2,3.0,810.8,3.6,Autumn,Medium,13.7,1
V06964,COSCO,Adrienne Voyager,Oil Tanker,Hamburg,Mumbai,3908,9.1,9.9,14.3,25,71.3,93.8,2.2,806.77,2.3,Summer,Low,21.2,1
V06965,Yang Ming,Katherine Voyager,Container,Dubai,Antwerp,8927,34.1,13.4,21.7,7,55.5,90.7,9.7,519.97,3.7,Winter,Medium,34.9,1
V06966,Hapag-Lloyd,Ernest Voyager,Bulk Carrier,Shanghai,Los Angeles,9490,36.3,0.0,22.6,1,73.6,50.5,7.9,816.01,0.0,Summer,Medium,18.8,1
V06967,Maersk,Anthony Voyager,Bulk Carrier,Hamburg,Dubai,10861,24.9,12.1,22.7,15,94.2,19.5,5.0,730.73,0.0,Autumn,High,15.8,1
V06968,ONE,Laura Voyager,Oil Tanker,Los Angeles,Antwerp,5669,15.4,4.1,18.6,11,82.4,66.6,6.8,667.31,13.7,Autumn,Low,25.4,1
V06969,Maersk,Brittany Voyager,Oil Tanker,Singapore,Busan,8834,26.6,8.2,21.5,13,62.1,26.9,4.0,454.49,4.1,Summer,Medium,15.5,1
V06970,Hapag-Lloyd,John Voyager,Container,Los Angeles,Mumbai,983,2.6,6.3,21.0,14,78.5,22.4,1.4,689.88,6.5,Autumn,Low,11.1,0
V06971,ONE,Kim Voyager,Container,Los Angeles,Shanghai,4535,12.8,6.2,17.7,26,92.0,27.2,5.5,809.0,7.2,Summer,High,19.4,1
V06972,CMA CGM,Jessica Voyager,Oil Tanker,Shanghai,Mumbai,7520,23.8,6.4,21.9,18,71.0,25.3,5.9,500.0,9.3,Winter,Medium,17.6,1
V06973,MSC,Valerie Voyager,LNG Carrier,Dubai,Hamburg,6678,18.9,4.3,12.7,6,55.4,45.0,6.1,585.48,1.7,Winter,Low,19.2,1
V06974,Yang Ming,Daniel Voyager,Container,Busan,Hamburg,11161,32.0,3.0,13.0,12,61.0,13.9,9.9,522.54,12.6,Autumn,Low,27.8,1
V06975,COSCO,Brian Voyager,LNG Carrier,Hamburg,Rotterdam,5929,22.5,1.4,19.0,30,68.1,13.9,9.9,792.15,8.0,Winter,High,25.7,1
V06976,CMA CGM,Nathan Voyager,LNG Carrier,Busan,Los Angeles,5733,14.1,5.1,22.1,1,59.9,75.8,7.5,760.53,3.6,Autumn,Low,22.6,1
V06977,Yang Ming,Courtney Voyager,LNG Carrier,Busan,Los Angeles,9471,23.0,10.3,14.4,7,84.1,67.9,5.1,592.71,13.4,Autumn,Low,27.3,1
V06978,CMA CGM,Michael Voyager,LNG Carrier,Los Angeles,Mumbai,9820,36.8,9.8,18.1,5,91.6,85.0,9.7,610.54,0.0,Spring,Low,34.9,1
V06979,ONE,Brandon Voyager,Oil Tanker,Hamburg,Singapore,8834,31.0,5.2,14.5,23,89.8,6.5,0.8,563.46,8.9,Winter,High,8.6,0
V06980,CMA CGM,Debra Voyager,LNG Carrier,Dubai,Busan,9283,21.3,13.0,19.7,15,73.2,91.1,8.7,653.37,1.6,Spring,Low,36.1,1
V06981,MSC,David Voyager,Oil Tanker,Antwerp,Shanghai,7044,23.7,8.0,17.7,20,40.8,33.1,9.4,719.64,11.7,Autumn,High,29.5,1
V06982,CMA CGM,Kenneth Voyager,LNG Carrier,Singapore,Antwerp,1870,5.5,0.0,13.8,8,52.8,70.8,1.7,733.19,13.6,Autumn,Low,18.0,1
V06983,COSCO,Jillian Voyager,Container,Shanghai,Hamburg,9329,31.2,12.8,16.6,23,73.2,91.7,9.2,755.97,6.8,Spring,High,36.4,1
V06984,Yang Ming,Shawn Voyager,Bulk Carrier,Mumbai,Shanghai,6329,21.4,12.9,16.8,4,55.4,55.8,7.1,485.51,19.5,Winter,Medium,33.3,1
V06985,Hapag-Lloyd,Tonya Voyager,LNG Carrier,Hamburg,Rotterdam,8683,32.7,2.2,16.9,16,45.7,71.1,1.7,629.19,12.9,Autumn,High,18.0,1
V06986,ONE,Linda Voyager,Container,Singapore,Busan,7210,20.6,9.0,23.4,10,48.8,40.9,4.4,493.34,6.4,Winter,Medium,20.9,1
V06987,ONE,Vanessa Voyager,Oil Tanker,Hamburg,Los Angeles,5785,13.7,2.5,13.8,23,86.3,56.5,6.3,620.27,10.9,Autumn,High,23.8,1
V06988,Maersk,Ariana Voyager,LNG Carrier,Mumbai,Hamburg,9747,33.7,4.6,14.2,10,49.4,65.5,5.2,477.1,5.5,Summer,High,23.5,1
V06989,CMA CGM,Patricia Voyager,Bulk Carrier,Busan,Rotterdam,2988,8.5,10.6,17.4,16,72.4,82.5,5.0,499.59,11.3,Summer,High,28.8,1
V06990,Hapag-Lloyd,Courtney Voyager,Oil Tanker,Singapore,Hamburg,4726,15.8,6.7,23.2,23,60.5,89.5,9.9,709.91,13.4,Autumn,Medium,37.9,1
V06991,Hapag-Lloyd,Amanda Voyager,LNG Carrier,Mumbai,Colombo,532,1.2,0.0,22.5,15,57.4,59.4,5.0,659.71,6.4,Winter,Low,17.2,1
V06992,COSCO,Caitlin Voyager,LNG Carrier,Los Angeles,Shanghai,8287,26.9,9.3,20.1,8,80.3,68.1,2.5,799.5,7.6,Summer,Medium,20.9,1
V06993,ONE,Michael Voyager,LNG Carrier,Antwerp,Singapore,8500,26.1,0.6,12.1,14,68.1,26.3,0.5,664.01,9.6,Summer,High,10.7,0
V06994,ONE,Justin Voyager,Bulk Carrier,Singapore,Antwerp,5688,14.3,0.0,16.3,9,83.1,38.6,9.1,470.51,23.1,Spring,Low,33.1,1
V06995,Maersk,Kristen Voyager,LNG Carrier,Colombo,Shanghai,2186,6.0,6.0,18.3,7,79.7,43.6,0.6,483.74,3.0,Summer,Low,10.1,0
V06996,Hapag-Lloyd,Jennifer Voyager,Container,Mumbai,Busan,11008,27.6,6.4,16.5,14,50.3,14.9,1.2,491.89,10.6,Summer,High,14.8,1
V06997,CMA CGM,Emily Voyager,Bulk Carrier,Busan,Antwerp,6624,20.8,3.6,23.2,7,68.3,20.8,9.0,640.66,11.4,Winter,Medium,20.6,1
V06998,Yang Ming,Jennifer Voyager,Bulk Carrier,Hamburg,Antwerp,2100,5.8,3.9,22.2,29,86.7,11.4,8.9,727.52,10.3,Summer,High,24.4,1
V06999,Yang Ming,April Voyager,Oil Tanker,Colombo,Los Angeles,3974,11.0,2.2,22.1,2,86.3,89.3,8.0,597.57,5.4,Winter,High,29.6,1
V07000,ONE,John Voyager,LNG Carrier,Rotterdam,Colombo,11398,25.5,11.8,21.4,4,47.5,27.0,3.4,842.42,9.3,Autumn,High,12.8,1
V07001,Evergreen,Mark Voyager,LNG Carrier,Shanghai,Mumbai,9654,24.2,18.6,21.4,19,78.5,82.7,7.6,512.25,7.9,Spring,Medium,34.1,1
V07002,Maersk,Brandi Voyager,Container,Mumbai,Shanghai,1085,3.2,3.4,23.5,5,74.1,55.3,5.3,826.73,10.3,Spring,Medium,20.6,1
V07003,MSC,Mackenzie Voyager,Container,Singapore,Shanghai,912,2.1,10.8,22.9,22,92.6,80.8,2.5,642.02,2.4,Winter,High,18.5,1
V07004,Hapag-Lloyd,Michael Voyager,LNG Carrier,Shanghai,Dubai,11057,33.6,16.2,19.1,10,54.6,73.8,7.0,520.09,9.3,Spring,High,32.2,1
V07005,Maersk,Corey Voyager,Bulk Carrier,Rotterdam,Busan,1127,3.1,1.3,13.5,16,88.6,70.9,7.1,624.85,11.0,Autumn,Medium,29.1,1
V07006,Hapag-Lloyd,Jennifer Voyager,Container,Shanghai,Busan,7174,17.4,10.4,16.4,26,81.5,23.6,4.3,689.53,6.4,Spring,Low,19.8,1
V07007,MSC,Maria Voyager,Bulk Carrier,Los Angeles,Colombo,5151,13.0,14.4,14.7,3,71.3,28.6,3.9,819.19,14.4,Autumn,Low,21.3,1
V07008,ONE,Christopher Voyager,Container,Busan,Rotterdam,8783,20.0,0.0,16.0,10,43.1,27.0,6.6,646.52,9.8,Summer,Medium,21.1,1
V07009,Yang Ming,Bryan Voyager,Bulk Carrier,Rotterdam,Singapore,11821,38.0,0.6,18.2,18,95.7,27.7,4.1,579.53,7.9,Summer,High,14.4,1
V07010,ONE,Pamela Voyager,LNG Carrier,Shanghai,Hamburg,8973,26.8,6.5,21.8,7,64.7,11.4,5.2,746.15,4.7,Winter,High,16.9,1
V07011,Yang Ming,Thomas Voyager,Bulk Carrier,Shanghai,Singapore,11667,29.2,6.7,13.0,14,51.0,92.1,7.4,478.31,2.7,Autumn,Low,31.0,1
V07012,CMA CGM,Sean Voyager,Bulk Carrier,Hamburg,Rotterdam,4672,11.0,0.0,16.6,20,64.9,81.9,9.6,455.03,15.7,Summer,Medium,36.4,1
V07013,Evergreen,Mike Voyager,Container,Antwerp,Mumbai,10662,32.8,12.9,20.0,24,69.6,62.8,2.6,701.44,7.1,Summer,Low,20.3,1
V07014,COSCO,Alicia Voyager,Container,Antwerp,Shanghai,11496,43.0,6.4,13.6,10,97.3,30.7,2.9,501.54,7.5,Autumn,High,14.0,1
V07015,ONE,Brianna Voyager,Container,Los Angeles,Mumbai,7148,19.2,3.2,21.4,10,82.8,77.7,6.0,768.55,5.8,Autumn,Medium,20.7,1
V07016,Yang Ming,April Voyager,Oil Tanker,Rotterdam,Singapore,5576,15.4,9.4,23.7,7,46.4,90.8,2.4,530.81,7.7,Winter,Low,20.0,1
V07017,MSC,Ralph Voyager,Bulk Carrier,Rotterdam,Singapore,872,2.5,0.4,13.8,11,41.8,31.2,8.0,824.03,1.0,Spring,Medium,23.1,1
V07018,Maersk,Joseph Voyager,Bulk Carrier,Busan,Colombo,7131,17.4,2.9,17.4,6,61.4,46.3,2.5,477.08,11.7,Autumn,Low,16.7,1
V07019,MSC,Victor Voyager,Container,Antwerp,Rotterdam,2969,6.8,0.0,17.9,11,43.8,3.8,6.8,775.46,18.8,Winter,Medium,22.1,1
V07020,ONE,Rodney Voyager,LNG Carrier,Antwerp,Shanghai,3927,12.3,2.2,14.9,9,66.2,96.0,6.1,572.69,7.8,Winter,Medium,24.8,1
V07021,Maersk,Scott Voyager,Oil Tanker,Antwerp,Shanghai,8671,24.5,15.1,13.0,16,67.5,3.5,4.8,527.01,2.6,Spring,High,16.6,1
V07022,CMA CGM,Sarah Voyager,Bulk Carrier,Antwerp,Los Angeles,6225,22.8,2.4,15.5,5,84.3,74.7,7.2,766.06,8.5,Summer,Low,29.4,1
V07023,ONE,Tracy Voyager,Oil Tanker,Los Angeles,Rotterdam,9046,23.3,14.9,14.9,17,52.0,43.4,7.5,833.42,5.6,Autumn,Low,29.3,1
V07024,COSCO,Teresa Voyager,Bulk Carrier,Antwerp,Singapore,11137,34.5,6.4,12.5,6,44.1,72.2,4.2,650.67,2.1,Winter,High,25.1,1
V07025,COSCO,Madison Voyager,Container,Mumbai,Los Angeles,8288,27.2,12.8,20.1,26,69.1,28.5,8.7,687.48,9.1,Spring,High,32.1,1
V07026,MSC,Drew Voyager,LNG Carrier,Mumbai,Colombo,5499,15.7,12.1,20.5,6,97.1,18.2,3.7,458.13,8.5,Summer,High,17.6,1
V07027,MSC,David Voyager,Container,Mumbai,Dubai,6203,18.0,13.6,13.2,1,73.2,16.3,8.2,544.15,2.3,Autumn,Medium,27.2,1
V07028,COSCO,Jennifer Voyager,Container,Colombo,Singapore,6153,19.5,4.9,16.3,22,63.1,77.1,8.2,578.02,17.1,Winter,High,34.1,1
V07029,Evergreen,David Voyager,Bulk Carrier,Busan,Shanghai,9480,23.8,7.7,16.6,30,45.8,5.2,3.2,801.42,7.8,Autumn,High,13.4,1
V07030,COSCO,Janet Voyager,Bulk Carrier,Dubai,Singapore,9477,36.7,4.6,19.6,30,43.1,40.9,1.2,747.84,16.3,Winter,Medium,11.9,0
V07031,COSCO,Michelle Voyager,Bulk Carrier,Dubai,Los Angeles,11375,26.3,0.0,14.5,10,50.9,60.8,9.4,451.01,3.6,Winter,Low,24.0,1
V07032,ONE,David Voyager,LNG Carrier,Busan,Antwerp,10364,25.4,13.5,22.7,17,41.6,75.5,4.6,816.18,15.5,Autumn,Medium,29.8,1
V07033,Hapag-Lloyd,Jason Voyager,Container,Colombo,Singapore,4030,9.5,2.8,16.6,26,46.9,33.6,6.3,817.92,16.0,Autumn,Low,21.2,1
V07034,MSC,Thomas Voyager,Oil Tanker,Rotterdam,Los Angeles,5785,21.4,16.7,19.0,13,69.8,49.0,4.3,624.65,3.9,Autumn,Medium,22.4,1
V07035,Maersk,Julie Voyager,Oil Tanker,Rotterdam,Shanghai,10766,26.7,3.9,22.9,28,47.5,69.6,5.5,534.21,1.6,Spring,Low,23.9,1
V07036,Evergreen,Sherry Voyager,LNG Carrier,Los Angeles,Antwerp,9425,27.8,9.9,18.9,3,78.6,70.5,8.1,690.41,15.3,Summer,High,31.0,1
V07037,ONE,Mike Voyager,Oil Tanker,Colombo,Dubai,6705,15.2,6.9,22.2,12,68.0,66.1,8.5,830.02,11.1,Summer,Medium,30.2,1
V07038,COSCO,Stephanie Voyager,Container,Hamburg,Colombo,1214,3.7,0.2,13.2,16,53.3,28.7,3.7,735.48,14.5,Spring,Medium,17.0,1
V07039,Evergreen,Carolyn Voyager,LNG Carrier,Los Angeles,Busan,9184,29.7,1.2,17.7,27,64.9,21.3,1.4,658.41,0.0,Summer,High,8.2,0
V07040,CMA CGM,Ricky Voyager,LNG Carrier,Singapore,Mumbai,5713,13.8,18.3,19.2,28,63.0,60.1,7.4,568.74,1.9,Spring,Low,30.8,1
V07041,Evergreen,David Voyager,LNG Carrier,Colombo,Dubai,10085,32.6,11.6,23.1,20,58.3,27.2,3.9,630.48,0.4,Spring,Low,13.7,1
V07042,Yang Ming,Ashley Voyager,Bulk Carrier,Antwerp,Shanghai,8688,30.0,1.7,23.8,21,84.5,80.3,4.3,798.29,13.9,Autumn,Low,25.1,1
V07043,Yang Ming,Billy Voyager,LNG Carrier,Rotterdam,Mumbai,10831,36.2,6.8,19.6,19,87.6,83.1,4.9,741.79,2.9,Spring,Low,22.4,1
V07044,CMA CGM,Eric Voyager,LNG Carrier,Antwerp,Los Angeles,1400,4.1,2.8,14.5,8,47.1,25.3,0.3,552.78,2.1,Winter,Medium,5.9,0
V07045,Maersk,Nathan Voyager,Container,Busan,Colombo,3162,9.4,8.9,12.5,6,79.8,72.3,1.7,458.99,10.9,Summer,High,20.4,1
V07046,Maersk,Vickie Voyager,LNG Carrier,Shanghai,Los Angeles,9428,29.6,6.3,14.5,13,85.4,32.9,6.7,544.74,7.5,Spring,High,19.9,1
V07047,Evergreen,Kevin Voyager,Bulk Carrier,Busan,Colombo,3760,14.5,6.8,23.7,22,55.6,69.9,5.4,765.46,4.5,Autumn,High,19.1,1
V07048,Yang Ming,Todd Voyager,Bulk Carrier,Los Angeles,Antwerp,3747,14.7,7.9,23.6,16,59.3,61.9,9.2,689.62,4.3,Autumn,Low,28.3,1
V07049,MSC,Kylie Voyager,LNG Carrier,Dubai,Busan,5573,14.3,10.2,21.1,27,90.9,29.3,3.8,704.0,2.3,Autumn,High,16.2,1
V07050,Hapag-Lloyd,Douglas Voyager,Container,Dubai,Antwerp,10011,31.6,0.0,23.3,13,51.7,59.5,2.8,816.8,17.2,Autumn,Low,14.9,1
V07051,CMA CGM,Brittany Voyager,Container,Antwerp,Dubai,6951,21.2,3.4,15.0,8,41.0,40.7,0.1,686.79,16.0,Winter,Medium,12.9,1
V07052,COSCO,Brandon Voyager,LNG Carrier,Antwerp,Los Angeles,9522,31.1,0.0,21.4,9,69.6,60.0,0.6,675.06,12.3,Spring,High,13.7,1
V07053,CMA CGM,Patricia Voyager,Container,Dubai,Busan,3812,10.8,2.8,13.9,24,61.4,54.2,5.9,534.54,4.9,Autumn,High,20.7,1
V07054,Maersk,Pamela Voyager,Container,Rotterdam,Dubai,3278,9.9,5.0,20.9,2,52.5,89.5,3.1,578.83,0.0,Spring,High,17.1,1
V07055,Evergreen,Jason Voyager,Oil Tanker,Mumbai,Singapore,2558,7.8,14.9,15.6,7,97.9,58.5,5.5,642.32,2.6,Spring,Low,23.8,1
V07056,Yang Ming,Lori Voyager,Oil Tanker,Mumbai,Busan,2077,7.3,0.1,19.9,21,62.1,91.3,4.5,823.54,11.7,Autumn,Low,26.5,1
V07057,Hapag-Lloyd,Tracy Voyager,LNG Carrier,Busan,Rotterdam,8755,23.1,11.9,22.7,1,46.9,68.8,2.3,483.75,0.5,Autumn,Medium,17.1,1
V07058,Yang Ming,David Voyager,Oil Tanker,Mumbai,Antwerp,2034,5.0,13.2,20.1,30,99.4,44.0,8.5,838.82,11.1,Spring,Medium,32.6,1
V07059,Maersk,Michael Voyager,LNG Carrier,Mumbai,Shanghai,6130,13.9,3.6,19.0,8,53.1,53.0,0.9,714.17,9.3,Spring,Medium,15.8,1
V07060,Hapag-Lloyd,Monica Voyager,Oil Tanker,Colombo,Antwerp,3847,12.1,7.6,20.8,3,60.5,36.6,1.5,485.33,0.5,Summer,High,8.8,0
V07061,Yang Ming,Robert Voyager,LNG Carrier,Colombo,Rotterdam,10794,27.6,12.0,14.6,27,41.5,57.4,9.2,773.95,9.9,Autumn,High,34.4,1
V07062,CMA CGM,Ashley Voyager,Bulk Carrier,Busan,Antwerp,8989,32.6,3.2,23.3,21,54.2,65.8,8.5,495.3,15.1,Autumn,High,32.9,1
V07063,ONE,Ariel Voyager,Oil Tanker,Colombo,Los Angeles,10391,25.6,12.3,16.1,20,46.8,67.4,3.3,749.26,16.7,Summer,High,26.5,1
V07064,Yang Ming,Rachel Voyager,Oil Tanker,Shanghai,Los Angeles,9873,30.6,3.5,19.4,26,60.1,43.1,4.1,455.3,7.1,Summer,Low,17.8,1
V07065,Evergreen,Kimberly Voyager,LNG Carrier,Shanghai,Dubai,4873,11.7,13.2,23.3,13,70.4,40.0,4.4,723.87,15.0,Spring,Low,24.3,1
V07066,COSCO,Thomas Voyager,Oil Tanker,Antwerp,Rotterdam,517,1.4,0.0,13.5,22,80.7,58.9,4.5,827.43,0.0,Winter,Low,16.7,1
V07067,Yang Ming,Jennifer Voyager,Container,Rotterdam,Antwerp,11558,34.2,10.4,17.8,1,88.7,10.3,0.3,595.61,7.5,Summer,Medium,13.3,1
V07068,Yang Ming,Catherine Voyager,Container,Mumbai,Dubai,7122,16.2,0.6,16.1,3,79.4,90.4,0.8,826.94,0.7,Spring,Medium,11.7,0
V07069,CMA CGM,Kathleen Voyager,LNG Carrier,Antwerp,Colombo,4101,10.9,2.5,17.2,20,52.0,79.9,0.9,467.43,11.2,Autumn,Low,17.0,1
V07070,CMA CGM,William Voyager,Bulk Carrier,Busan,Mumbai,2331,5.5,0.0,20.8,26,90.6,49.1,3.6,646.53,13.3,Winter,High,14.4,1
V07071,Hapag-Lloyd,Steven Voyager,Bulk Carrier,Shanghai,Dubai,1877,4.9,0.6,15.5,26,85.5,47.0,6.2,487.54,0.0,Spring,High,18.8,1
V07072,ONE,Shannon Voyager,Container,Los Angeles,Mumbai,3547,11.9,6.9,14.1,21,45.5,80.7,3.0,667.14,19.5,Summer,High,28.9,1
V07073,Maersk,Shane Voyager,LNG Carrier,Rotterdam,Los Angeles,6229,16.0,13.2,17.3,20,71.6,10.4,4.3,585.05,9.7,Summer,Medium,17.9,1
V07074,ONE,Michelle Voyager,Bulk Carrier,Rotterdam,Antwerp,3353,12.3,6.6,13.8,24,56.6,80.9,0.9,847.34,11.6,Spring,Medium,21.5,1
V07075,COSCO,Mark Voyager,Container,Rotterdam,Mumbai,10258,40.2,3.6,14.3,5,65.9,43.8,5.0,482.95,10.9,Spring,Low,18.6,1
V07076,Hapag-Lloyd,Lauren Voyager,Oil Tanker,Los Angeles,Colombo,6872,17.0,0.8,23.9,12,74.4,64.4,3.9,605.95,1.3,Spring,High,13.9,1
V07077,CMA CGM,Elizabeth Voyager,Oil Tanker,Singapore,Busan,7759,26.0,0.1,17.1,28,61.3,8.0,5.1,790.38,5.5,Spring,High,15.6,1
V07078,ONE,Robert Voyager,Container,Antwerp,Hamburg,6423,15.4,0.9,14.4,1,98.2,35.5,6.2,795.67,5.0,Spring,Low,18.0,1
V07079,Hapag-Lloyd,Jesse Voyager,LNG Carrier,Hamburg,Los Angeles,957,2.5,7.2,12.6,4,77.7,62.0,7.5,682.57,5.0,Autumn,High,28.0,1
V07080,Maersk,Randall Voyager,Oil Tanker,Singapore,Colombo,1790,7.1,9.0,19.3,24,81.4,36.1,2.8,705.2,14.8,Winter,Medium,19.9,1
V07081,Hapag-Lloyd,Amber Voyager,Container,Dubai,Singapore,3232,12.1,3.4,18.3,4,97.5,5.5,9.6,604.68,3.9,Autumn,Medium,21.7,1
V07082,CMA CGM,Susan Voyager,LNG Carrier,Dubai,Los Angeles,5945,17.8,4.1,14.9,19,55.1,17.8,10.0,598.05,4.6,Summer,Medium,23.9,1
V07083,ONE,Pamela Voyager,Bulk Carrier,Dubai,Busan,5373,13.6,2.6,18.8,8,82.6,13.3,8.5,482.85,9.2,Summer,Low,19.0,1
V07084,COSCO,Jill Voyager,Container,Antwerp,Rotterdam,622,2.4,7.5,14.6,18,77.0,32.4,6.5,497.28,12.1,Autumn,Medium,23.5,1
V07085,Maersk,Debbie Voyager,Oil Tanker,Shanghai,Singapore,11893,28.7,15.6,13.0,27,97.9,8.5,7.1,576.64,8.1,Autumn,Low,22.3,1
V07086,ONE,Michelle Voyager,Container,Shanghai,Busan,9134,32.7,4.6,18.1,15,82.4,84.4,1.7,672.83,8.4,Summer,Low,20.2,1
V07087,Maersk,Jasmine Voyager,LNG Carrier,Shanghai,Busan,6132,14.1,4.7,13.6,27,61.7,64.4,8.3,833.66,1.9,Winter,Low,24.7,1
V07088,CMA CGM,Ashley Voyager,Oil Tanker,Dubai,Colombo,4470,11.2,2.7,23.1,14,95.4,77.4,9.4,463.28,4.7,Spring,High,25.7,1
V07089,Yang Ming,Laura Voyager,Bulk Carrier,Hamburg,Busan,2881,10.7,2.3,13.7,28,48.1,85.9,3.7,722.76,12.0,Autumn,Medium,27.5,1
V07090,MSC,Jasmine Voyager,Oil Tanker,Hamburg,Singapore,11673,34.6,9.8,21.6,9,94.5,48.5,8.9,580.1,15.8,Autumn,Medium,33.5,1
V07091,COSCO,Ann Voyager,Bulk Carrier,Busan,Shanghai,3153,8.3,10.2,19.0,15,46.4,38.5,5.9,642.82,6.0,Autumn,Low,22.9,1
V07092,Yang Ming,David Voyager,Oil Tanker,Dubai,Colombo,1809,6.9,3.9,22.0,6,51.5,92.1,6.0,778.36,6.7,Summer,Low,25.1,1
V07093,Hapag-Lloyd,Anita Voyager,LNG Carrier,Hamburg,Busan,2413,6.7,9.6,17.2,20,71.4,8.6,7.4,753.21,10.5,Spring,High,23.5,1
V07094,Maersk,James Voyager,Container,Antwerp,Hamburg,2295,7.8,6.3,14.4,24,54.2,34.7,1.5,701.89,10.6,Winter,Medium,16.5,1
V07095,MSC,Christine Voyager,Bulk Carrier,Dubai,Singapore,8211,18.7,0.0,20.1,22,77.9,59.2,5.3,611.69,1.5,Winter,Medium,19.7,1
V07096,MSC,Barbara Voyager,Bulk Carrier,Shanghai,Hamburg,6053,17.6,5.7,13.0,26,95.8,10.7,8.8,694.13,5.5,Summer,Low,22.7,1
V07097,Hapag-Lloyd,Brian Voyager,LNG Carrier,Rotterdam,Busan,4205,11.8,4.7,23.7,7,74.5,45.1,2.9,668.63,11.3,Spring,Low,13.1,1
V07098,Hapag-Lloyd,Ashley Voyager,Oil Tanker,Antwerp,Los Angeles,6544,19.3,6.1,14.7,9,42.2,85.9,1.9,675.38,9.5,Spring,Low,21.5,1
V07099,Maersk,Jaime Voyager,Bulk Carrier,Busan,Dubai,7083,22.4,7.1,22.0,8,89.8,20.1,8.1,472.65,11.1,Summer,Medium,22.3,1
V07100,COSCO,Thomas Voyager,Bulk Carrier,Mumbai,Colombo,8511,30.8,1.3,23.6,1,88.4,8.7,6.3,819.67,22.7,Spring,Medium,19.3,1
V07101,Hapag-Lloyd,Penny Voyager,Bulk Carrier,Mumbai,Los Angeles,1586,3.6,5.1,22.5,20,91.3,29.3,1.5,776.91,12.1,Spring,Low,15.7,1
V07102,Evergreen,David Voyager,LNG Carrier,Hamburg,Antwerp,11979,28.0,3.3,15.0,2,88.3,79.8,1.4,457.61,2.0,Autumn,Medium,12.0,1
V07103,MSC,Sharon Voyager,Container,Rotterdam,Colombo,9878,29.4,14.0,12.0,13,77.5,65.6,3.9,560.65,1.8,Summer,Medium,22.5,1
